% Ceci represente la classification de critiques de films en fonction de leur jugement.

@relation critiques
@attribute contenu string
@attribute classe {positive, mixed, negative}

@data
'In its favor: a breakout performance from Palestinian newcomer Leem Lubany and maybe the most apropos use of Peace Train ever.',mixed
'Some projects are just too misguided for the star to mug and shrug his way out of. Consider Rock the Kasbah at the top, or the bottom, of that list.',mixed
'A slapdash, sporadically funny cross between the infamous Ishtar\'\' and the mercifully forgotten American Dreamz.\'\'',mixed
'Rock the Kasbah isn\'t respectful of truth, or consistently funny in the way it lies.',mixed
'Levinson is careful not to make the Afghan people into buffoons, which is good, but it doesn\'t change the fact that these folks are cardboard characters.',mixed
'In the end, it is up to Leem Lubany, a beauty who hails from Palestine and made her debut in the 2013 Oscar-nominated foreign language film Omar, to lend a much-needed grace note as Salima.',mixed
'A likable horror-comedy with a satisfyingly high splatter count.',mixed
'It\'s all too dumb and ribald for most tastes, but if you liked all the zombie comedies that came before, well, here\'s another one.',mixed
'Genre fans close in age to the characters depicted onscreen should be appreciative of the enjoyably familiar mix of inspired comedy moments, smart zingers, grossout gags and nudity offered by the apostrophe-phobic Scouts Guide to the Zombie Apocalypse.',mixed
'This Guide is not for everyone; it gleefully earns its hard-R rating. But folks who enjoy their teen humor splattered with zombie guts won\'t be disappointed. Scout\'s honor.',mixed
'It doesn\'t have the laughs or the killer cast of Superbad, but there are gory giggles aplenty in this B-movie addition to the genre that displaced vampires once Edward impregnated Bella.',mixed
'It doubles down on gross-out sight gags that 13-year-old boys should find hilarious, if no one else.',mixed
'On the plus side, the film is high energy and moves quickly. And some of the zombie gore effects are fun, reaching nearly Raimi-esque heights of splatter during the climactic battle. None of it is really scary, though, especially since it\'s so predictable.',mixed
'Sicario occasionally seems a little too impressed by its own nihilism. Still, this is an involving, grown-up film from a director whose muscular technique continues to impress: one might call it pulp in the same manner one would a plate of minced meat.',mixed
'Mr. Villeneuve, aided by Taylor Sheridan\'s lean script, Roger Deakins\'s parched cinematography and Johann Johannsson\'s slow-moving heart attack of a score, respects the imperatives of genre while trying to avoid the usual clichés. It\'s not easy, and he doesn\'t entirely succeed.',mixed
'Villeneuve\'s proven he\'s got a strong punch. The trouble is, he barely aims.',mixed
'There\'s not much fault to find with Sicario on the level of craft or performances, just its rather sputtering momentum, and the lack of a higher purpose.',mixed
'Sinister 2 is far from perfect, but it has a nobility that\'s rare in much modern horror cinema.',mixed
'Although Sinister 2 continues the story begun in Scott Derrickson\'s creepily effective Sinister, it feels more like an unnecessary retread than an organic extension of the original.',mixed
'Sinister 2 may be ambitious, but its best ideas are, as they\'re expressed, dumb, unmoving, and repetitive.',mixed
'It\'s somehow both too drawn-out and abrupt — but it\'s got creepiness galore.',mixed
'Visual stakes are heightened here, to an absurd, laugh-inspiring degree, the deaths sliding into the realm of Saw-style ridiculousness.',mixed
'Sinister 2 comes up a bit short on creative resources, although director Ciaran Foy probably gets enough right to entice those partial to the original.',mixed
'Sinister 2 doesn\'t know what it wants to be, and doesn\'t add up to much.',mixed
'Featuring none of its predecessor\'s sumptuous pitch-black visuals and sense of creeping dread, Ciaran Foy\'s follow-up is a misbegotten venture at every turn, in large part because it follows the horror sophomore rulebook so closely.',mixed
'Not half as terrifying as Norwegian black metal, but still one of the better found footage-gimmicked sequels in recent memory.',mixed
'If Spectre has any saving grace, it\'s Craig, who remains the best non-Connery Bond. It is not merely his physical presence, which is formidable enough; he has a unique ability to make peevishness dramatically compelling. And the subtlety of his sense of humor is one of the better aspects of his 007.',mixed
'Granted, there\'s comfort to be found in the familiarity of Mendes\' film, which makes an effort to look back while also advancing the series. But there\'s a fine line between paying homage to the past and merely repeating it.... Spectre often crosses that line.',mixed
'The first act is great, full of dark portent and bravura film-making flourishes. However, the final hour disappoints, with too many off-the-peg plot twists and too many characters conforming to type.',mixed
'An unbalanced but never less than entertaining film, enthralling and deflating in roughly equal measure, and studded with moments of true, old-school glory.',mixed
'Even a subpar James Bond movie is worth seeing because, well, it\'s James Bond. But if one of the most successful and long-running franchises in movie history wants to keep pumping, it\'s once again time to change the formula.',mixed
'Despite a plot trajectory that changes so often they seem to be making it up as they go along, everyone on and off the screen seems to be doing it by the numbers.',mixed
'There\'s nothing surprising in Spectre, the 24th official title in the series, which is presumably as planned. Much as the perfect is the enemy of good, originality is often the enemy of the global box office.',mixed
'Familiarity is not without its pleasures. But Spectre is so confused and inert that Craig can\'t even sell the signature Bond. James Bond and Shaken, not stirred lines.',mixed
'Spectre, set up to be the Daniel Craig finale as Bond, isn\'t a terrible installment in the franchise. It\'s the lightest of the Craig Bonds — no sin in that. But like the end of Connery, the exit of Roger Moore and the layoff notice given Pierce Brosnan, it\'s a tired, trite greatest hits re-packaging of stunts, chases and fights from earlier, better Bonds.',mixed
'I know the opening credits for a James Bond movie are supposed to be silly, but the start of Spectre achieves almost orgasmic levels of kitsch.',mixed
'A drab, anemic machine, Spectre, may bring the spectacle, but it lacks a soul. Someone get Idris Elba on the phone.',mixed
